hpRemaining
BEST;controllers.ExplorerController;22.7
WORST;controllers.ExplorerController;22.7
monstersKilled
BEST;controllers.ExplorerController;3.0
WORST;controllers.ExplorerController;3.0
treasuresCollected
BEST;controllers.ExplorerController;3.0
WORST;controllers.ExplorerController;3.0
potionsDrunk
BEST;controllers.ExplorerController;2.0
WORST;controllers.ExplorerController;2.0
actionsTaken
BEST;controllers.ExplorerController;72.0
WORST;controllers.ExplorerController;72.0
tilesExplored
BEST;controllers.ExplorerController;46.0
WORST;controllers.ExplorerController;46.0
---------------------------------------
timesCompleted
controllers.ExplorerController;10.0
timesDied
controllers.ExplorerController;0.0
timesUncompleted
controllers.ExplorerController;0.0
---------------------------------------
hpRemaining
controllers.ExplorerController;25.0;23.0;21.0;25.0;22.0;27.0;14.0;18.0;30.0;22.0
monstersKilled
controllers.ExplorerController;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0
treasuresCollected
controllers.ExplorerController;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0
potionsDrunk
controllers.ExplorerController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
actionsTaken
controllers.ExplorerController;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0
tilesExplored
controllers.ExplorerController;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0
---------------------------------------

