hpRemaining
BEST;controllers.ExplorerController;22.5
WORST;controllers.ExplorerController;22.5
monstersKilled
BEST;controllers.ExplorerController;2.0
WORST;controllers.ExplorerController;2.0
treasuresCollected
BEST;controllers.ExplorerController;0.0
WORST;controllers.ExplorerController;0.0
potionsDrunk
BEST;controllers.ExplorerController;0.0
WORST;controllers.ExplorerController;0.0
actionsTaken
BEST;controllers.ExplorerController;21.0
WORST;controllers.ExplorerController;21.0
tilesExplored
BEST;controllers.ExplorerController;22.0
WORST;controllers.ExplorerController;22.0
---------------------------------------
timesCompleted
controllers.ExplorerController;10.0
timesDied
controllers.ExplorerController;0.0
timesUncompleted
controllers.ExplorerController;0.0
---------------------------------------
hpRemaining
controllers.ExplorerController;27.0;21.0;21.0;15.0;16.0;25.0;21.0;29.0;26.0;24.0
monstersKilled
controllers.ExplorerController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
treasuresCollected
controllers.ExplorerController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
potionsDrunk
controllers.ExplorerController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
actionsTaken
controllers.ExplorerController;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
tilesExplored
controllers.ExplorerController;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0
---------------------------------------

