hpRemaining
BEST;controllers.ExplorerController;14.5
WORST;controllers.ExplorerController;14.5
monstersKilled
BEST;controllers.ExplorerController;5.4
WORST;controllers.ExplorerController;5.4
treasuresCollected
BEST;controllers.ExplorerController;6.4
WORST;controllers.ExplorerController;6.4
potionsDrunk
BEST;controllers.ExplorerController;2.6
WORST;controllers.ExplorerController;2.6
actionsTaken
BEST;controllers.ExplorerController;267.0
WORST;controllers.ExplorerController;267.0
tilesExplored
BEST;controllers.ExplorerController;62.8
WORST;controllers.ExplorerController;62.8
---------------------------------------
timesCompleted
controllers.ExplorerController;4.0
timesDied
controllers.ExplorerController;0.0
timesUncompleted
controllers.ExplorerController;6.0
---------------------------------------
hpRemaining
controllers.ExplorerController;15.0;14.0;17.0;14.0;13.0;13.0;15.0;14.0;15.0;15.0
monstersKilled
controllers.ExplorerController;6.0;7.0;6.0;5.0;5.0;4.0;5.0;5.0;5.0;6.0
treasuresCollected
controllers.ExplorerController;6.0;7.0;6.0;7.0;7.0;6.0;7.0;6.0;6.0;6.0
potionsDrunk
controllers.ExplorerController;3.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;3.0
actionsTaken
controllers.ExplorerController;208.0;246.0;208.0;300.0;300.0;300.0;300.0;300.0;300.0;208.0
tilesExplored
controllers.ExplorerController;66.0;69.0;66.0;60.0;60.0;57.0;60.0;62.0;62.0;66.0
---------------------------------------

