hpRemaining
BEST;controllers.ExplorerController;11.5
WORST;controllers.ExplorerController;11.5
monstersKilled
BEST;controllers.ExplorerController;6.2
WORST;controllers.ExplorerController;6.2
treasuresCollected
BEST;controllers.ExplorerController;6.0
WORST;controllers.ExplorerController;6.0
potionsDrunk
BEST;controllers.ExplorerController;3.0
WORST;controllers.ExplorerController;3.0
actionsTaken
BEST;controllers.ExplorerController;227.8
WORST;controllers.ExplorerController;227.8
tilesExplored
BEST;controllers.ExplorerController;77.4
WORST;controllers.ExplorerController;77.4
---------------------------------------
timesCompleted
controllers.ExplorerController;10.0
timesDied
controllers.ExplorerController;0.0
timesUncompleted
controllers.ExplorerController;0.0
---------------------------------------
hpRemaining
controllers.ExplorerController;10.0;8.0;13.0;15.0;10.0;15.0;14.0;7.0;9.0;14.0
monstersKilled
controllers.ExplorerController;6.0;7.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;6.0
treasuresCollected
controllers.ExplorerController;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
potionsDrunk
controllers.ExplorerController;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0
actionsTaken
controllers.ExplorerController;227.0;231.0;227.0;227.0;227.0;227.0;227.0;231.0;227.0;227.0
tilesExplored
controllers.ExplorerController;77.0;79.0;77.0;77.0;77.0;77.0;77.0;79.0;77.0;77.0
---------------------------------------

